/net07 X,/net07 Y,/net7 X,/net7 Y,/net5 X,/net5 Y,/net4 X,/net4 Y
6.672878055e-10,0.9205330241736945,6.672878055e-10,0.006602888239101372,6.672878055e-10,0.8784901708181434,6.672878055e-10,-0.03479393543052963
7.309521787e-10,0.9205330262228948,7.309521787e-10,0.006602888226386507,7.309521787e-10,0.8784901698052823,7.309521787e-10,-0.03479393477862391
8.130077260999999e-10,0.9205330261822824,8.130077260999999e-10,0.006602888119811715,8.130077260999999e-10,0.8784901691591838,8.130077260999999e-10,-0.03479393551617262
8.967080282e-10,0.9205330210016631,8.967080282e-10,0.006602889387823327,8.967080282e-10,0.8784901711171237,8.967080282e-10,-0.03479393426289664
9.01e-10,0.9205330205816629,9.01e-10,0.006602889401464748,9.01e-10,0.8784901712147356,9.01e-10,-0.03479393413151666
9.095839434e-10,0.9205330197526642,9.095839434e-10,0.006602889331629377,9.095839434e-10,0.8784901713391547,9.095839434e-10,-0.03479393386254483
9.267518304e-10,0.9205330177488437,9.267518304e-10,0.006602889069615833,9.267518304e-10,0.8784901713652612,9.267518304e-10,-0.03479393337478556
9.610876042999999e-10,0.9205330131171614,9.610876042999999e-10,0.006602887537124539,9.610876042999999e-10,0.8784901711354822,9.610876042999999e-10,-0.03479393312061271
1e-09,0.9205330087726944,1e-09,0.006602884482865327,1e-09,0.8784901716778822,1e-09,-0.03479393406714362
1.0000054731e-09,0.9221638041897908,1.0000054731e-09,0.005263362544321689,1.0000054731e-09,0.8784901690086272,1.0000054731e-09,-0.03479393123978374
1.0000095613e-09,0.9233807534351984,1.0000095613e-09,0.004264358462087227,1.0000095613e-09,0.8784901659752977,1.0000095613e-09,-0.03479392802668395
